Year,Code_Dist,Name_Dist,Code_NBHD,Name_NBHD,Gender,Nationality,Age,Amount
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Spaniards,5-9 anys,547
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Spaniards,5-9 anys,21
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Spaniards,5-9 anys,588
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Spaniards,5-9 anys,142
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Spaniards,5-9 anys,244
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Spaniards,5-9 anys,326
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Spaniards,5-9 anys,344
2019,3,Sants-Montjuïc,18,Sants,Home,Spaniards,5-9 anys,654
2019,4,Les Corts,19,les Corts,Home,Spaniards,5-9 anys,868
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Spaniards,5-9 anys,487
2019,4,Les Corts,21,Pedralbes,Home,Spaniards,5-9 anys,259
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Spaniards,5-9 anys,139
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Spaniards,5-9 anys,676
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Spaniards,5-9 anys,466
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Spaniards,5-9 anys,617
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Spaniards,5-9 anys,961
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Spaniards,5-9 anys,648
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Spaniards,5-9 anys,335
2019,6,Gràcia,29,el Coll,Home,Spaniards,5-9 anys,139
2019,6,Gràcia,30,la Salut,Home,Spaniards,5-9 anys,255
2019,6,Gràcia,31,la Vila de Gràcia,Home,Spaniards,5-9 anys,847
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Spaniards,5-9 anys,606
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Spaniards,5-9 anys,439
2019,7,Horta-Guinardó,34,Can Baró,Home,Spaniards,5-9 anys,134
2019,7,Horta-Guinardó,35,el Guinardó,Home,Spaniards,5-9 anys,651
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Spaniards,5-9 anys,207
2019,7,Horta-Guinardó,37,el Carmel,Home,Spaniards,5-9 anys,613
2019,7,Horta-Guinardó,38,la Teixonera,Home,Spaniards,5-9 anys,196
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Spaniards,5-9 anys,117
2019,7,Horta-Guinardó,40,Montbau,Home,Spaniards,5-9 anys,94
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Spaniards,5-9 anys,92
2019,7,Horta-Guinardó,42,la Clota,Home,Spaniards,5-9 anys,18
2019,7,Horta-Guinardó,43,Horta,Home,Spaniards,5-9 anys,501
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Spaniards,5-9 anys,449
2019,8,Nou Barris,45,Porta,Home,Spaniards,5-9 anys,432
2019,8,Nou Barris,46,el Turó de la Peira,Home,Spaniards,5-9 anys,284
2019,8,Nou Barris,47,Can Peguera,Home,Spaniards,5-9 anys,51
2019,8,Nou Barris,48,la Guineueta,Home,Spaniards,5-9 anys,299
2019,8,Nou Barris,49,Canyelles,Home,Spaniards,5-9 anys,118
2019,8,Nou Barris,50,les Roquetes,Home,Spaniards,5-9 anys,292
2019,8,Nou Barris,51,Verdun,Home,Spaniards,5-9 anys,226
2019,8,Nou Barris,52,la Prosperitat,Home,Spaniards,5-9 anys,461
2019,8,Nou Barris,53,la Trinitat Nova,Home,Spaniards,5-9 anys,139
2019,8,Nou Barris,54,Torre Baró,Home,Spaniards,5-9 anys,74
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Spaniards,5-9 anys,201
2019,8,Nou Barris,56,Vallbona,Home,Spaniards,5-9 anys,42
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Spaniards,5-9 anys,209
2019,9,Sant Andreu,58,Baró de Viver,Home,Spaniards,5-9 anys,52
2019,9,Sant Andreu,59,el Bon Pastor,Home,Spaniards,5-9 anys,355
2019,9,Sant Andreu,60,Sant Andreu,Home,Spaniards,5-9 anys,1255
2019,9,Sant Andreu,61,la Sagrera,Home,Spaniards,5-9 anys,532
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Spaniards,5-9 anys,273
2019,9,Sant Andreu,63,Navas,Home,Spaniards,5-9 anys,362
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Spaniards,5-9 anys,582
2019,10,Sant Martí,65,el Clot,Home,Spaniards,5-9 anys,480
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Spaniards,5-9 anys,261
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Spaniards,5-9 anys,201
2019,10,Sant Martí,68,el Poblenou,Home,Spaniards,5-9 anys,761
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Spaniards,5-9 anys,363
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Spaniards,5-9 anys,415
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Spaniards,5-9 anys,414
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Spaniards,5-9 anys,461
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Spaniards,5-9 anys,491
2019,1,Ciutat Vella,1,el Raval,Home,Spaniards,10-14 anys,653
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Spaniards,10-14 anys,148
2019,1,Ciutat Vella,3,la Barceloneta,Home,Spaniards,10-14 anys,159
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Spaniards,10-14 anys,264
2019,2,Eixample,5,el Fort Pienc,Home,Spaniards,10-14 anys,530
2019,2,Eixample,6,la Sagrada Família,Home,Spaniards,10-14 anys,724
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Spaniards,10-14 anys,718
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Spaniards,10-14 anys,687
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Spaniards,10-14 anys,905
2019,2,Eixample,10,Sant Antoni,Home,Spaniards,10-14 anys,564
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Spaniards,10-14 anys,597
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Spaniards,10-14 anys,18
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Spaniards,10-14 anys,676
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Spaniards,10-14 anys,153
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Spaniards,10-14 anys,243
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Spaniards,10-14 anys,334
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Spaniards,10-14 anys,414
2019,3,Sants-Montjuïc,18,Sants,Home,Spaniards,10-14 anys,691
2019,4,Les Corts,19,les Corts,Home,Spaniards,10-14 anys,809
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Spaniards,10-14 anys,426
2019,4,Les Corts,21,Pedralbes,Home,Spaniards,10-14 anys,288
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Spaniards,10-14 anys,147
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Spaniards,10-14 anys,721
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Spaniards,10-14 anys,522
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Spaniards,10-14 anys,693
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Spaniards,10-14 anys,1247
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Spaniards,10-14 anys,674
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Spaniards,10-14 anys,381
2019,6,Gràcia,29,el Coll,Home,Spaniards,10-14 anys,151
2019,6,Gràcia,30,la Salut,Home,Spaniards,10-14 anys,264
2019,6,Gràcia,31,la Vila de Gràcia,Home,Spaniards,10-14 anys,786
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Spaniards,10-14 anys,592
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Spaniards,10-14 anys,468
2019,7,Horta-Guinardó,34,Can Baró,Home,Spaniards,10-14 anys,181
2019,7,Horta-Guinardó,35,el Guinardó,Home,Spaniards,10-14 anys,707
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Spaniards,10-14 anys,264
2019,7,Horta-Guinardó,37,el Carmel,Home,Spaniards,10-14 anys,625
2019,7,Horta-Guinardó,38,la Teixonera,Home,Spaniards,10-14 anys,214
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Spaniards,10-14 anys,123
2019,7,Horta-Guinardó,40,Montbau,Home,Spaniards,10-14 anys,86
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Spaniards,10-14 anys,107
2019,7,Horta-Guinardó,42,la Clota,Home,Spaniards,10-14 anys,12
2019,7,Horta-Guinardó,43,Horta,Home,Spaniards,10-14 anys,579
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Spaniards,10-14 anys,501
2019,8,Nou Barris,45,Porta,Home,Spaniards,10-14 anys,439
2019,8,Nou Barris,46,el Turó de la Peira,Home,Spaniards,10-14 anys,303
2019,8,Nou Barris,47,Can Peguera,Home,Spaniards,10-14 anys,67
2019,8,Nou Barris,48,la Guineueta,Home,Spaniards,10-14 anys,328
2019,8,Nou Barris,49,Canyelles,Home,Spaniards,10-14 anys,121
2019,8,Nou Barris,50,les Roquetes,Home,Spaniards,10-14 anys,354
2019,8,Nou Barris,51,Verdun,Home,Spaniards,10-14 anys,234
2019,8,Nou Barris,52,la Prosperitat,Home,Spaniards,10-14 anys,502
2019,8,Nou Barris,53,la Trinitat Nova,Home,Spaniards,10-14 anys,169
2019,8,Nou Barris,54,Torre Baró,Home,Spaniards,10-14 anys,88
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Spaniards,10-14 anys,237
2019,8,Nou Barris,56,Vallbona,Home,Spaniards,10-14 anys,49
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Spaniards,10-14 anys,234
2019,9,Sant Andreu,58,Baró de Viver,Home,Spaniards,10-14 anys,67
2019,9,Sant Andreu,59,el Bon Pastor,Home,Spaniards,10-14 anys,387
2019,9,Sant Andreu,60,Sant Andreu,Home,Spaniards,10-14 anys,1255
2019,9,Sant Andreu,61,la Sagrera,Home,Spaniards,10-14 anys,521
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Spaniards,10-14 anys,251
2019,9,Sant Andreu,63,Navas,Home,Spaniards,10-14 anys,401
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Spaniards,10-14 anys,581
2019,10,Sant Martí,65,el Clot,Home,Spaniards,10-14 anys,561
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Spaniards,10-14 anys,241
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Spaniards,10-14 anys,213
2019,10,Sant Martí,68,el Poblenou,Home,Spaniards,10-14 anys,864
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Spaniards,10-14 anys,386
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Spaniards,10-14 anys,498
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Spaniards,10-14 anys,447
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Spaniards,10-14 anys,500
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Spaniards,10-14 anys,547
2019,1,Ciutat Vella,1,el Raval,Home,Spaniards,15-19 anys,578
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Spaniards,15-19 anys,154
2019,1,Ciutat Vella,3,la Barceloneta,Home,Spaniards,15-19 anys,180
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Spaniards,15-19 anys,245
2019,2,Eixample,5,el Fort Pienc,Home,Spaniards,15-19 anys,513
2019,2,Eixample,6,la Sagrada Família,Home,Spaniards,15-19 anys,793
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Spaniards,15-19 anys,749
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Spaniards,15-19 anys,657
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Spaniards,15-19 anys,858
2019,2,Eixample,10,Sant Antoni,Home,Spaniards,15-19 anys,543
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Spaniards,15-19 anys,578
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Spaniards,15-19 anys,26
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Spaniards,15-19 anys,684
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Spaniards,15-19 anys,174
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Spaniards,15-19 anys,222
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Spaniards,15-19 anys,334
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Spaniards,15-19 anys,365
2019,3,Sants-Montjuïc,18,Sants,Home,Spaniards,15-19 anys,654
2019,4,Les Corts,19,les Corts,Home,Spaniards,15-19 anys,824
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Spaniards,15-19 anys,417
2019,4,Les Corts,21,Pedralbes,Home,Spaniards,15-19 anys,270
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Spaniards,15-19 anys,130
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Spaniards,15-19 anys,658
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Spaniards,15-19 anys,528
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Spaniards,15-19 anys,661
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Spaniards,15-19 anys,1244
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Spaniards,15-19 anys,687
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Spaniards,15-19 anys,314
2019,6,Gràcia,29,el Coll,Home,Spaniards,15-19 anys,154
2019,6,Gràcia,30,la Salut,Home,Spaniards,15-19 anys,230
2019,6,Gràcia,31,la Vila de Gràcia,Home,Spaniards,15-19 anys,719
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Spaniards,15-19 anys,538
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Spaniards,15-19 anys,444
2019,7,Horta-Guinardó,34,Can Baró,Home,Spaniards,15-19 anys,167
2019,7,Horta-Guinardó,35,el Guinardó,Home,Spaniards,15-19 anys,657
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Spaniards,15-19 anys,213
2019,7,Horta-Guinardó,37,el Carmel,Home,Spaniards,15-19 anys,587
2019,7,Horta-Guinardó,38,la Teixonera,Home,Spaniards,15-19 anys,245
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Spaniards,15-19 anys,134
2019,7,Horta-Guinardó,40,Montbau,Home,Spaniards,15-19 anys,87
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Spaniards,15-19 anys,101
2019,7,Horta-Guinardó,42,la Clota,Home,Spaniards,15-19 anys,10
2019,7,Horta-Guinardó,43,Horta,Home,Spaniards,15-19 anys,537
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Spaniards,15-19 anys,429
2019,8,Nou Barris,45,Porta,Home,Spaniards,15-19 anys,437
2019,8,Nou Barris,46,el Turó de la Peira,Home,Spaniards,15-19 anys,252
2019,8,Nou Barris,47,Can Peguera,Home,Spaniards,15-19 anys,50
2019,8,Nou Barris,48,la Guineueta,Home,Spaniards,15-19 anys,279
2019,8,Nou Barris,49,Canyelles,Home,Spaniards,15-19 anys,165
2019,8,Nou Barris,50,les Roquetes,Home,Spaniards,15-19 anys,336
2019,8,Nou Barris,51,Verdun,Home,Spaniards,15-19 anys,200
2019,8,Nou Barris,52,la Prosperitat,Home,Spaniards,15-19 anys,508
2019,8,Nou Barris,53,la Trinitat Nova,Home,Spaniards,15-19 anys,154
2019,8,Nou Barris,54,Torre Baró,Home,Spaniards,15-19 anys,93
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Spaniards,15-19 anys,221
2019,8,Nou Barris,56,Vallbona,Home,Spaniards,15-19 anys,29
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Spaniards,15-19 anys,194
2019,9,Sant Andreu,58,Baró de Viver,Home,Spaniards,15-19 anys,67
2019,9,Sant Andreu,59,el Bon Pastor,Home,Spaniards,15-19 anys,298
2019,9,Sant Andreu,60,Sant Andreu,Home,Spaniards,15-19 anys,1175
2019,9,Sant Andreu,61,la Sagrera,Home,Spaniards,15-19 anys,491
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Spaniards,15-19 anys,249
2019,9,Sant Andreu,63,Navas,Home,Spaniards,15-19 anys,405
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Spaniards,15-19 anys,585
2019,10,Sant Martí,65,el Clot,Home,Spaniards,15-19 anys,546
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Spaniards,15-19 anys,214
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Spaniards,15-19 anys,275
2019,10,Sant Martí,68,el Poblenou,Home,Spaniards,15-19 anys,674
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Spaniards,15-19 anys,273
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Spaniards,15-19 anys,405
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Spaniards,15-19 anys,378
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Spaniards,15-19 anys,484
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Spaniards,15-19 anys,557
2019,1,Ciutat Vella,1,el Raval,Home,Spaniards,20-24 anys,536
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Spaniards,20-24 anys,150
2019,1,Ciutat Vella,3,la Barceloneta,Home,Spaniards,20-24 anys,199
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Spaniards,20-24 anys,235
2019,2,Eixample,5,el Fort Pienc,Home,Spaniards,20-24 anys,568
2019,2,Eixample,6,la Sagrada Família,Home,Spaniards,20-24 anys,832
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Spaniards,20-24 anys,781
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Spaniards,20-24 anys,708
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Spaniards,20-24 anys,996
2019,2,Eixample,10,Sant Antoni,Home,Spaniards,20-24 anys,589
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Spaniards,20-24 anys,557
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Spaniards,20-24 anys,24
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Spaniards,20-24 anys,659
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Spaniards,20-24 anys,155
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Spaniards,20-24 anys,249
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Spaniards,20-24 anys,350
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Spaniards,20-24 anys,429
2019,3,Sants-Montjuïc,18,Sants,Home,Spaniards,20-24 anys,685
2019,4,Les Corts,19,les Corts,Home,Spaniards,20-24 anys,858
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Spaniards,20-24 anys,441
2019,4,Les Corts,21,Pedralbes,Home,Spaniards,20-24 anys,271
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Spaniards,20-24 anys,101
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Spaniards,20-24 anys,525
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Spaniards,20-24 anys,435
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Spaniards,20-24 anys,623
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Spaniards,20-24 anys,1144
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Spaniards,20-24 anys,648
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Spaniards,20-24 anys,265
2019,6,Gràcia,29,el Coll,Home,Spaniards,20-24 anys,122
2019,6,Gràcia,30,la Salut,Home,Spaniards,20-24 anys,225
2019,6,Gràcia,31,la Vila de Gràcia,Home,Spaniards,20-24 anys,729
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Spaniards,20-24 anys,620
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Spaniards,20-24 anys,481
2019,7,Horta-Guinardó,34,Can Baró,Home,Spaniards,20-24 anys,171
2019,7,Horta-Guinardó,35,el Guinardó,Home,Spaniards,20-24 anys,665
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Spaniards,20-24 anys,208
2019,7,Horta-Guinardó,37,el Carmel,Home,Spaniards,20-24 anys,595
2019,7,Horta-Guinardó,38,la Teixonera,Home,Spaniards,20-24 anys,230
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Spaniards,20-24 anys,131
2019,7,Horta-Guinardó,40,Montbau,Home,Spaniards,20-24 anys,90
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Spaniards,20-24 anys,121
2019,7,Horta-Guinardó,42,la Clota,Home,Spaniards,20-24 anys,16
2019,7,Horta-Guinardó,43,Horta,Home,Spaniards,20-24 anys,445
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Spaniards,20-24 anys,478
2019,8,Nou Barris,45,Porta,Home,Spaniards,20-24 anys,418
2019,8,Nou Barris,46,el Turó de la Peira,Home,Spaniards,20-24 anys,277
2019,8,Nou Barris,47,Can Peguera,Home,Spaniards,20-24 anys,43
2019,8,Nou Barris,48,la Guineueta,Home,Spaniards,20-24 anys,305
2019,8,Nou Barris,49,Canyelles,Home,Spaniards,20-24 anys,125
2019,8,Nou Barris,50,les Roquetes,Home,Spaniards,20-24 anys,281
2019,8,Nou Barris,51,Verdun,Home,Spaniards,20-24 anys,227
2019,8,Nou Barris,52,la Prosperitat,Home,Spaniards,20-24 anys,459
2019,8,Nou Barris,53,la Trinitat Nova,Home,Spaniards,20-24 anys,136
2019,8,Nou Barris,54,Torre Baró,Home,Spaniards,20-24 anys,64
2019,8,Nou Barris,55,Ciutat Meridiana,Home,Spaniards,20-24 anys,211
2019,8,Nou Barris,56,Vallbona,Home,Spaniards,20-24 anys,24
2019,9,Sant Andreu,57,la Trinitat Vella,Home,Spaniards,20-24 anys,193
2019,9,Sant Andreu,58,Baró de Viver,Home,Spaniards,20-24 anys,61
2019,9,Sant Andreu,59,el Bon Pastor,Home,Spaniards,20-24 anys,257
2019,9,Sant Andreu,60,Sant Andreu,Home,Spaniards,20-24 anys,1059
2019,9,Sant Andreu,61,la Sagrera,Home,Spaniards,20-24 anys,493
2019,9,Sant Andreu,62,el Congrés i els Indians,Home,Spaniards,20-24 anys,272
2019,9,Sant Andreu,63,Navas,Home,Spaniards,20-24 anys,394
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Spaniards,20-24 anys,650
2019,10,Sant Martí,65,el Clot,Home,Spaniards,20-24 anys,570
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Spaniards,20-24 anys,234
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Spaniards,20-24 anys,286
2019,10,Sant Martí,68,el Poblenou,Home,Spaniards,20-24 anys,537
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Spaniards,20-24 anys,160
2019,10,Sant Martí,70,el Besòs i el Maresme,Home,Spaniards,20-24 anys,404
2019,10,Sant Martí,71,Provençals del Poblenou,Home,Spaniards,20-24 anys,413
2019,10,Sant Martí,72,Sant Martí de Provençals,Home,Spaniards,20-24 anys,436
2019,10,Sant Martí,73,la Verneda i la Pau,Home,Spaniards,20-24 anys,564
2019,1,Ciutat Vella,1,el Raval,Home,Spaniards,25-29 anys,674
2019,1,Ciutat Vella,2,el Barri Gòtic,Home,Spaniards,25-29 anys,266
2019,1,Ciutat Vella,3,la Barceloneta,Home,Spaniards,25-29 anys,299
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Spaniards,25-29 anys,342
2019,2,Eixample,5,el Fort Pienc,Home,Spaniards,25-29 anys,612
2019,2,Eixample,6,la Sagrada Família,Home,Spaniards,25-29 anys,1037
2019,2,Eixample,7,la Dreta de l'Eixample,Home,Spaniards,25-29 anys,882
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Spaniards,25-29 anys,898
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Spaniards,25-29 anys,1257
2019,2,Eixample,10,Sant Antoni,Home,Spaniards,25-29 anys,728
2019,3,Sants-Montjuïc,11,el Poble Sec,Home,Spaniards,25-29 anys,653
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Spaniards,25-29 anys,38
2019,3,Sants-Montjuïc,13,la Marina de Port,Home,Spaniards,25-29 anys,667
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Spaniards,25-29 anys,228
2019,3,Sants-Montjuïc,15,Hostafrancs,Home,Spaniards,25-29 anys,315
2019,3,Sants-Montjuïc,16,la Bordeta,Home,Spaniards,25-29 anys,427
2019,3,Sants-Montjuïc,17,Sants - Badal,Home,Spaniards,25-29 anys,496
2019,3,Sants-Montjuïc,18,Sants,Home,Spaniards,25-29 anys,874
2019,4,Les Corts,19,les Corts,Home,Spaniards,25-29 anys,1032
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Spaniards,25-29 anys,511
2019,4,Les Corts,21,Pedralbes,Home,Spaniards,25-29 anys,250
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Spaniards,25-29 anys,102
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Spaniards,25-29 anys,534
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Spaniards,25-29 anys,400
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Spaniards,25-29 anys,604
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Spaniards,25-29 anys,1042
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Spaniards,25-29 anys,656
2019,6,Gràcia,28,Vallcarca i els Penitents,Home,Spaniards,25-29 anys,324
2019,6,Gràcia,29,el Coll,Home,Spaniards,25-29 anys,177
2019,6,Gràcia,30,la Salut,Home,Spaniards,25-29 anys,282
2019,6,Gràcia,31,la Vila de Gràcia,Home,Spaniards,25-29 anys,998
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Spaniards,25-29 anys,726
2019,7,Horta-Guinardó,33,el Baix Guinardó,Home,Spaniards,25-29 anys,581
2019,7,Horta-Guinardó,34,Can Baró,Home,Spaniards,25-29 anys,204
2019,7,Horta-Guinardó,35,el Guinardó,Home,Spaniards,25-29 anys,768
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Spaniards,25-29 anys,190
2019,7,Horta-Guinardó,37,el Carmel,Home,Spaniards,25-29 anys,606
2019,7,Horta-Guinardó,38,la Teixonera,Home,Spaniards,25-29 anys,238
